"verse_id","token_index","start_offset","end_offset","surface","normalized","strong_code","confidence","source"
"25","12","62","63","o",,,,"ARC auto-tokenize"
"25","13","64","68","gado",,,,"ARC auto-tokenize"
"25","14","69","77","conforme",,,,"ARC auto-tokenize"
"25","15","78","79","a",,,,"ARC auto-tokenize"
"25","16","80","83","sua",,,,"ARC auto-tokenize"
"25","17","84","91","espécie",,,,"ARC auto-tokenize"
"25","18","93","94","e",,,,"ARC auto-tokenize"
"25","19","95","99","todo",,,,"ARC auto-tokenize"
"25","20","100","101","o",,,,"ARC auto-tokenize"
"25","21","102","108","réptil",,,,"ARC auto-tokenize"
"25","22","109","111","da",,,,"ARC auto-tokenize"
"25","23","112","117","terra",,,,"ARC auto-tokenize"
"25","24","118","126","conforme",,,,"ARC auto-tokenize"
"25","25","127","128","a",,,,"ARC auto-tokenize"
"25","26","129","132","sua",,,,"ARC auto-tokenize"
"25","27","133","140","espécie",,,,"ARC auto-tokenize"
"25","28","142","143","E",,,,"ARC auto-tokenize"
"25","29","144","147","viu",,,,"ARC auto-tokenize"
"25","30","148","152","Deus",,,,"ARC auto-tokenize"
"25","31","153","156","que",,,,"ARC auto-tokenize"
"25","32","157","160","era",,,,"ARC auto-tokenize"
"25","33","161","164","bom",,,,"ARC auto-tokenize"
"26","0","0","1","E",,,,"ARC auto-tokenize"
"26","1","2","7","disse",,,,"ARC auto-tokenize"
"26","2","8","12","Deus",,,,"ARC auto-tokenize"
"26","3","14","21","Façamos",,,,"ARC auto-tokenize"
"26","4","22","23","o",,,,"ARC auto-tokenize"
"26","5","24","29","homem",,,,"ARC auto-tokenize"
"26","6","30","31","à",,,,"ARC auto-tokenize"
"26","7","32","37","nossa",,,,"ARC auto-tokenize"
"26","8","38","44","imagem",,,,"ARC auto-tokenize"
"26","9","46","54","conforme",,,,"ARC auto-tokenize"
"26","10","55","56","a",,,,"ARC auto-tokenize"
"26","11","57","62","nossa",,,,"ARC auto-tokenize"
"26","12","63","73","semelhança",,,,"ARC auto-tokenize"
"26","13","75","76","e",,,,"ARC auto-tokenize"
"26","14","77","83","domine",,,,"ARC auto-tokenize"
"26","15","84","89","sobre",,,,"ARC auto-tokenize"
"26","16","90","92","os",,,,"ARC auto-tokenize"
"26","17","93","99","peixes",,,,"ARC auto-tokenize"
"26","18","100","102","do",,,,"ARC auto-tokenize"
"26","19","103","106","mar",,,,"ARC auto-tokenize"
"26","20","108","109","e",,,,"ARC auto-tokenize"
"26","21","110","115","sobre",,,,"ARC auto-tokenize"
"26","22","116","118","as",,,,"ARC auto-tokenize"
"26","23","119","123","aves",,,,"ARC auto-tokenize"
"26","24","124","127","dos",,,,"ARC auto-tokenize"
"26","25","128","132","céus",,,,"ARC auto-tokenize"
"26","26","134","135","e",,,,"ARC auto-tokenize"
"26","27","136","141","sobre",,,,"ARC auto-tokenize"
"26","28","142","143","o",,,,"ARC auto-tokenize"
"26","29","144","148","gado",,,,"ARC auto-tokenize"
"26","30","150","151","e",,,,"ARC auto-tokenize"
"26","31","152","157","sobre",,,,"ARC auto-tokenize"
"26","32","158","162","toda",,,,"ARC auto-tokenize"
"26","33","163","164","a",,,,"ARC auto-tokenize"
"26","34","165","170","terra",,,,"ARC auto-tokenize"
"26","35","172","173","e",,,,"ARC auto-tokenize"
"26","36","174","179","sobre",,,,"ARC auto-tokenize"
"26","37","180","184","todo",,,,"ARC auto-tokenize"
"26","38","185","191","réptil",,,,"ARC auto-tokenize"
"26","39","192","195","que",,,,"ARC auto-tokenize"
"26","40","196","198","se",,,,"ARC auto-tokenize"
"26","41","199","203","move",,,,"ARC auto-tokenize"
"26","42","204","209","sobre",,,,"ARC auto-tokenize"
"26","43","210","211","a",,,,"ARC auto-tokenize"
"26","44","212","217","terra",,,,"ARC auto-tokenize"
"27","0","0","1","E",,,,"ARC auto-tokenize"
"27","1","2","7","criou",,,,"ARC auto-tokenize"
"27","2","8","12","Deus",,,,"ARC auto-tokenize"
"27","3","13","14","o",,,,"ARC auto-tokenize"
"27","4","15","20","homem",,,,"ARC auto-tokenize"
"27","5","21","22","à",,,,"ARC auto-tokenize"
"27","6","23","26","sua",,,,"ARC auto-tokenize"
"27","7","27","33","imagem",,,,"ARC auto-tokenize"
"27","8","35","36","à",,,,"ARC auto-tokenize"
"27","9","37","43","imagem",,,,"ARC auto-tokenize"
"27","10","44","46","de",,,,"ARC auto-tokenize"
"27","11","47","51","Deus",,,,"ARC auto-tokenize"
"27","12","52","53","o",,,,"ARC auto-tokenize"
"27","13","54","59","criou",,,,"ARC auto-tokenize"
"27","14","61","66","macho",,,,"ARC auto-tokenize"
"27","15","67","68","e",,,,"ARC auto-tokenize"
"27","16","69","74","fêmea",,,,"ARC auto-tokenize"
"27","17","75","77","os",,,,"ARC auto-tokenize"
"27","18","78","83","criou",,,,"ARC auto-tokenize"
"28","0","0","1","E",,,,"ARC auto-tokenize"
"28","1","2","6","Deus",,,,"ARC auto-tokenize"
"28","2","7","9","os",,,,"ARC auto-tokenize"
"28","3","10","18","abençoou",,,,"ARC auto-tokenize"
"28","4","19","20","e",,,,"ARC auto-tokenize"
"28","5","21","25","Deus",,,,"ARC auto-tokenize"
"28","6","26","30","lhes",,,,"ARC auto-tokenize"
"28","7","31","36","disse",,,,"ARC auto-tokenize"
"28","8","38","48","Frutificai",,,,"ARC auto-tokenize"
"28","9","50","51","e",,,,"ARC auto-tokenize"
"28","10","52","67","multiplicai-vos",,,,"ARC auto-tokenize"
"28","11","69","70","e",,,,"ARC auto-tokenize"
"28","12","71","77","enchei",,,,"ARC auto-tokenize"
"28","13","78","79","a",,,,"ARC auto-tokenize"
"28","14","80","85","terra",,,,"ARC auto-tokenize"
"28","15","87","88","e",,,,"ARC auto-tokenize"
"28","16","89","99","sujeitai-a",,,,"ARC auto-tokenize"
"28","17","101","102","e",,,,"ARC auto-tokenize"
"28","18","103","110","dominai",,,,"ARC auto-tokenize"
"28","19","111","116","sobre",,,,"ARC auto-tokenize"
"28","20","117","119","os",,,,"ARC auto-tokenize"
"28","21","120","126","peixes",,,,"ARC auto-tokenize"
"28","22","127","129","do",,,,"ARC auto-tokenize"
"28","23","130","133","mar",,,,"ARC auto-tokenize"
"28","24","135","136","e",,,,"ARC auto-tokenize"
"28","25","137","142","sobre",,,,"ARC auto-tokenize"
"28","26","143","145","as",,,,"ARC auto-tokenize"
"28","27","146","150","aves",,,,"ARC auto-tokenize"
"28","28","151","154","dos",,,,"ARC auto-tokenize"
"28","29","155","159","céus",,,,"ARC auto-tokenize"
"28","30","161","162","e",,,,"ARC auto-tokenize"
"28","31","163","168","sobre",,,,"ARC auto-tokenize"
"28","32","169","173","todo",,,,"ARC auto-tokenize"
"28","33","174","175","o",,,,"ARC auto-tokenize"
"28","34","176","182","animal",,,,"ARC auto-tokenize"
"28","35","183","186","que",,,,"ARC auto-tokenize"
"28","36","187","189","se",,,,"ARC auto-tokenize"
"28","37","190","194","move",,,,"ARC auto-tokenize"
"28","38","195","200","sobre",,,,"ARC auto-tokenize"
"28","39","201","202","a",,,,"ARC auto-tokenize"
"28","40","203","208","terra",,,,"ARC auto-tokenize"
"29","0","0","1","E",,,,"ARC auto-tokenize"
"29","1","2","7","disse",,,,"ARC auto-tokenize"
"29","2","8","12","Deus",,,,"ARC auto-tokenize"
"29","3","14","17","Eis",,,,"ARC auto-tokenize"
"29","4","18","21","que",,,,"ARC auto-tokenize"
"29","5","22","25","vos",,,,"ARC auto-tokenize"
"29","6","26","31","tenho",,,,"ARC auto-tokenize"
"29","7","32","36","dado",,,,"ARC auto-tokenize"
"29","8","37","41","toda",,,,"ARC auto-tokenize"
"29","9","42","46","erva",,,,"ARC auto-tokenize"
"29","10","47","50","que",,,,"ARC auto-tokenize"
"29","11","51","53","dá",,,,"ARC auto-tokenize"
"29","12","54","61","semente",,,,"ARC auto-tokenize"
"29","13","62","63","e",,,,"ARC auto-tokenize"
"29","14","64","67","que",,,,"ARC auto-tokenize"
"29","15","68","72","está",,,,"ARC auto-tokenize"
"29","16","73","78","sobre",,,,"ARC auto-tokenize"
"29","17","79","80","a",,,,"ARC auto-tokenize"
"29","18","81","85","face",,,,"ARC auto-tokenize"
"29","19","86","88","de",,,,"ARC auto-tokenize"
"29","20","89","93","toda",,,,"ARC auto-tokenize"
"29","21","94","95","a",,,,"ARC auto-tokenize"
"29","22","96","101","terra",,,,"ARC auto-tokenize"
"29","23","102","103","e",,,,"ARC auto-tokenize"
"29","24","104","108","toda",,,,"ARC auto-tokenize"
"29","25","109","115","árvore",,,,"ARC auto-tokenize"
"29","26","116","118","em",,,,"ARC auto-tokenize"
"29","27","119","122","que",,,,"ARC auto-tokenize"
"29","28","123","125","há",,,,"ARC auto-tokenize"
"29","29","126","131","fruto",,,,"ARC auto-tokenize"
"29","30","132","134","de",,,,"ARC auto-tokenize"
"29","31","135","141","árvore",,,,"ARC auto-tokenize"
"29","32","142","145","que",,,,"ARC auto-tokenize"
"29","33","146","148","dá",,,,"ARC auto-tokenize"
"29","34","149","156","semente",,,,"ARC auto-tokenize"
"29","35","158","168","ser-vos-ão",,,,"ARC auto-tokenize"
"29","36","169","173","para",,,,"ARC auto-tokenize"
"29","37","174","184","mantimento",,,,"ARC auto-tokenize"
"30","0","0","1","E",,,,"ARC auto-tokenize"
"30","1","2","3","a",,,,"ARC auto-tokenize"
"30","2","4","8","todo",,,,"ARC auto-tokenize"
"30","3","9","15","animal",,,,"ARC auto-tokenize"
"30","4","16","18","da",,,,"ARC auto-tokenize"
"30","5","19","24","terra",,,,"ARC auto-tokenize"
"30","6","26","27","e",,,,"ARC auto-tokenize"
"30","7","28","29","a",,,,"ARC auto-tokenize"
"30","8","30","34","toda",,,,"ARC auto-tokenize"
"30","9","35","38","ave",,,,"ARC auto-tokenize"
"30","10","39","42","dos",,,,"ARC auto-tokenize"
"30","11","43","47","céus",,,,"ARC auto-tokenize"
"30","12","49","50","e",,,,"ARC auto-tokenize"
"30","13","51","52","a",,,,"ARC auto-tokenize"
"30","14","53","57","todo",,,,"ARC auto-tokenize"
"30","15","58","64","réptil",,,,"ARC auto-tokenize"
"30","16","65","67","da",,,,"ARC auto-tokenize"
"30","17","68","73","terra",,,,"ARC auto-tokenize"
"30","18","75","77","em",,,,"ARC auto-tokenize"
"30","19","78","81","que",,,,"ARC auto-tokenize"
"30","20","82","84","há",,,,"ARC auto-tokenize"
"30","21","85","89","alma",,,,"ARC auto-tokenize"
"30","22","90","97","vivente",,,,"ARC auto-tokenize"
"30","23","99","103","toda",,,,"ARC auto-tokenize"
"30","24","104","105","a",,,,"ARC auto-tokenize"
"30","25","106","110","erva",,,,"ARC auto-tokenize"
"30","26","111","116","verde",,,,"ARC auto-tokenize"
"30","27","117","121","lhes",,,,"ARC auto-tokenize"
"30","28","122","126","será",,,,"ARC auto-tokenize"
"30","29","127","131","para",,,,"ARC auto-tokenize"
"30","30","132","142","mantimento",,,,"ARC auto-tokenize"
"30","31","144","145","E",,,,"ARC auto-tokenize"
"30","32","146","151","assim",,,,"ARC auto-tokenize"
"30","33","152","155","foi",,,,"ARC auto-tokenize"
"31","0","0","1","E",,,,"ARC auto-tokenize"
"31","1","2","5","viu",,,,"ARC auto-tokenize"
"31","2","6","10","Deus",,,,"ARC auto-tokenize"
"31","3","11","15","tudo",,,,"ARC auto-tokenize"
"31","4","16","22","quanto",,,,"ARC auto-tokenize"
"31","5","23","28","tinha",,,,"ARC auto-tokenize"
"31","6","29","34","feito",,,,"ARC auto-tokenize"
"31","7","36","37","e",,,,"ARC auto-tokenize"
"31","8","38","41","eis",,,,"ARC auto-tokenize"
"31","9","42","45","que",,,,"ARC auto-tokenize"
"31","10","46","49","era",,,,"ARC auto-tokenize"
"31","11","50","55","muito",,,,"ARC auto-tokenize"
"31","12","56","59","bom",,,,"ARC auto-tokenize"
"31","13","61","62","e",,,,"ARC auto-tokenize"
"31","14","63","66","foi",,,,"ARC auto-tokenize"
"31","15","67","68","a",,,,"ARC auto-tokenize"
"31","16","69","74","tarde",,,,"ARC auto-tokenize"
"31","17","75","76","e",,,,"ARC auto-tokenize"
"31","18","77","78","a",,,,"ARC auto-tokenize"
"31","19","79","84","manhã",,,,"ARC auto-tokenize"
"31","20","86","87","o",,,,"ARC auto-tokenize"
"31","21","88","91","dia",,,,"ARC auto-tokenize"
"31","22","92","97","sexto",,,,"ARC auto-tokenize"
"32","0","0","5","Assim",,,,"ARC auto-tokenize"
"32","1","7","9","os",,,,"ARC auto-tokenize"
"32","2","10","14","céus",,,,"ARC auto-tokenize"
"32","3","16","17","e",,,,"ARC auto-tokenize"
"32","4","18","19","a",,,,"ARC auto-tokenize"
"32","5","20","25","terra",,,,"ARC auto-tokenize"
"32","6","27","28","e",,,,"ARC auto-tokenize"
"32","7","29","33","todo",,,,"ARC auto-tokenize"
"32","8","34","35","o",,,,"ARC auto-tokenize"
"32","9","36","39","seu",,,,"ARC auto-tokenize"
"32","10","40","48","exército",,,,"ARC auto-tokenize"
"32","11","49","54","foram",,,,"ARC auto-tokenize"
"32","12","55","63","acabados",,,,"ARC auto-tokenize"
"33","0","0","1","E",,,,"ARC auto-tokenize"
"33","1","3","10","havendo",,,,"ARC auto-tokenize"
"33","2","11","15","Deus",,,,"ARC auto-tokenize"
"33","3","16","23","acabado",,,,"ARC auto-tokenize"
"33","4","24","26","no",,,,"ARC auto-tokenize"
"33","5","27","30","dia",,,,"ARC auto-tokenize"
"33","6","31","37","sétimo",,,,"ARC auto-tokenize"
"33","7","38","39","a",,,,"ARC auto-tokenize"
"33","8","40","43","sua",,,,"ARC auto-tokenize"
"33","9","44","48","obra",,,,"ARC auto-tokenize"
"33","10","50","53","que",,,,"ARC auto-tokenize"
"33","11","54","59","tinha",,,,"ARC auto-tokenize"
"33","12","60","65","feito",,,,"ARC auto-tokenize"
"33","13","67","76","descansou",,,,"ARC auto-tokenize"
"33","14","77","79","no",,,,"ARC auto-tokenize"
"33","15","80","86","sétimo",,,,"ARC auto-tokenize"
"33","16","87","90","dia",,,,"ARC auto-tokenize"
"33","17","91","93","de",,,,"ARC auto-tokenize"
"33","18","94","98","toda",,,,"ARC auto-tokenize"
"33","19","99","100","a",,,,"ARC auto-tokenize"
"33","20","101","104","sua",,,,"ARC auto-tokenize"
"33","21","105","109","obra",,,,"ARC auto-tokenize"
"33","22","111","114","que",,,,"ARC auto-tokenize"
"33","23","115","120","tinha",,,,"ARC auto-tokenize"
"33","24","121","126","feito",,,,"ARC auto-tokenize"
"34","0","0","1","E",,,,"ARC auto-tokenize"
"34","1","2","10","abençoou",,,,"ARC auto-tokenize"
"34","2","11","15","Deus",,,,"ARC auto-tokenize"
"34","3","16","17","o",,,,"ARC auto-tokenize"
"34","4","18","21","dia",,,,"ARC auto-tokenize"
"34","5","22","28","sétimo",,,,"ARC auto-tokenize"
"34","6","29","30","e",,,,"ARC auto-tokenize"
"34","7","31","32","o",,,,"ARC auto-tokenize"
"34","8","33","43","santificou",,,,"ARC auto-tokenize"
"34","9","45","51","porque",,,,"ARC auto-tokenize"
"34","10","52","56","nele",,,,"ARC auto-tokenize"
"34","11","57","66","descansou",,,,"ARC auto-tokenize"
"34","12","67","69","de",,,,"ARC auto-tokenize"
"34","13","70","74","toda",,,,"ARC auto-tokenize"
"34","14","75","76","a",,,,"ARC auto-tokenize"
"34","15","77","80","sua",,,,"ARC auto-tokenize"
"34","16","81","85","obra",,,,"ARC auto-tokenize"
"34","17","87","90","que",,,,"ARC auto-tokenize"
"34","18","91","95","Deus",,,,"ARC auto-tokenize"
"34","19","96","102","criara",,,,"ARC auto-tokenize"
"34","20","103","104","e",,,,"ARC auto-tokenize"
"34","21","105","111","fizera",,,,"ARC auto-tokenize"
"35","0","0","5","Estas",,,,"ARC auto-tokenize"
"35","1","6","9","são",,,,"ARC auto-tokenize"
"35","2","10","12","as",,,,"ARC auto-tokenize"
"35","3","13","20","origens",,,,"ARC auto-tokenize"
"35","4","21","24","dos",,,,"ARC auto-tokenize"
"35","5","25","29","céus",,,,"ARC auto-tokenize"
"35","6","30","31","e",,,,"ARC auto-tokenize"
"35","7","32","34","da",,,,"ARC auto-tokenize"
"35","8","35","40","terra",,,,"ARC auto-tokenize"
"35","9","42","48","quando",,,,"ARC auto-tokenize"
"35","10","49","54","foram",,,,"ARC auto-tokenize"
"35","11","55","62","criados",,,,"ARC auto-tokenize"
"35","12","64","66","no",,,,"ARC auto-tokenize"
"35","13","67","70","dia",,,,"ARC auto-tokenize"
"35","14","71","73","em",,,,"ARC auto-tokenize"
"35","15","74","77","que",,,,"ARC auto-tokenize"
"35","16","78","79","o",,,,"ARC auto-tokenize"
"35","17","81","87","SENHOR",,,,"ARC auto-tokenize"
"35","18","88","92","Deus",,,,"ARC auto-tokenize"
"35","19","93","96","fez",,,,"ARC auto-tokenize"
"35","20","97","98","a",,,,"ARC auto-tokenize"
"35","21","99","104","terra",,,,"ARC auto-tokenize"
"35","22","105","106","e",,,,"ARC auto-tokenize"
"35","23","107","109","os",,,,"ARC auto-tokenize"
"35","24","110","114","céus",,,,"ARC auto-tokenize"
"36","0","0","4","Toda",,,,"ARC auto-tokenize"
"36","1","5","11","planta",,,,"ARC auto-tokenize"
"36","2","12","14","do",,,,"ARC auto-tokenize"
"36","3","15","20","campo",,,,"ARC auto-tokenize"
"36","4","21","26","ainda",,,,"ARC auto-tokenize"
"36","5","27","30","não",,,,"ARC auto-tokenize"
"36","6","31","37","estava",,,,"ARC auto-tokenize"
"36","7","38","40","na",,,,"ARC auto-tokenize"
"36","8","41","46","terra",,,,"ARC auto-tokenize"
"36","9","48","49","e",,,,"ARC auto-tokenize"
"36","10","50","54","toda",,,,"ARC auto-tokenize"
"36","11","55","59","erva",,,,"ARC auto-tokenize"
"36","12","60","62","do",,,,"ARC auto-tokenize"
"36","13","63","68","campo",,,,"ARC auto-tokenize"
"36","14","69","74","ainda",,,,"ARC auto-tokenize"
"36","15","75","78","não",,,,"ARC auto-tokenize"
"36","16","79","86","brotava",,,,"ARC auto-tokenize"
"36","17","88","94","porque",,,,"ARC auto-tokenize"
"36","18","95","100","ainda",,,,"ARC auto-tokenize"
"36","19","101","102","o",,,,"ARC auto-tokenize"
"36","20","103","109","SENHOR",,,,"ARC auto-tokenize"
"36","21","110","114","Deus",,,,"ARC auto-tokenize"
"36","22","115","118","não",,,,"ARC auto-tokenize"
"36","23","119","124","tinha",,,,"ARC auto-tokenize"
"36","24","125","130","feito",,,,"ARC auto-tokenize"
"36","25","131","137","chover",,,,"ARC auto-tokenize"
"36","26","138","143","sobre",,,,"ARC auto-tokenize"
"36","27","144","145","a",,,,"ARC auto-tokenize"
"36","28","146","151","terra",,,,"ARC auto-tokenize"
"36","29","153","154","e",,,,"ARC auto-tokenize"
"36","30","155","158","não",,,,"ARC auto-tokenize"
"36","31","159","164","havia",,,,"ARC auto-tokenize"
"36","32","165","170","homem",,,,"ARC auto-tokenize"
"36","33","171","175","para",,,,"ARC auto-tokenize"
"36","34","176","182","lavrar",,,,"ARC auto-tokenize"
"36","35","183","184","a",,,,"ARC auto-tokenize"
"36","36","185","190","terra",,,,"ARC auto-tokenize"
"37","0","0","2","Um",,,,"ARC auto-tokenize"
"37","1","3","8","vapor",,,,"ARC auto-tokenize"
"37","2","10","15","porém",,,,"ARC auto-tokenize"
"37","3","17","22","subia",,,,"ARC auto-tokenize"
"37","4","23","25","da",,,,"ARC auto-tokenize"
"37","5","26","31","terra",,,,"ARC auto-tokenize"
"37","6","32","33","e",,,,"ARC auto-tokenize"
"37","7","34","40","regava",,,,"ARC auto-tokenize"
"37","8","41","45","toda",,,,"ARC auto-tokenize"
"37","9","46","47","a",,,,"ARC auto-tokenize"
"37","10","48","52","face",,,,"ARC auto-tokenize"
"37","11","53","55","da",,,,"ARC auto-tokenize"
"37","12","56","61","terra",,,,"ARC auto-tokenize"
"38","0","0","1","E",,,,"ARC auto-tokenize"
"38","1","2","8","formou",,,,"ARC auto-tokenize"
"38","2","9","10","o",,,,"ARC auto-tokenize"
"38","3","11","17","SENHOR",,,,"ARC auto-tokenize"
"38","4","18","22","Deus",,,,"ARC auto-tokenize"
"38","5","23","24","o",,,,"ARC auto-tokenize"
"38","6","25","30","homem",,,,"ARC auto-tokenize"
"38","7","31","33","do",,,,"ARC auto-tokenize"
"38","8","34","36","pó",,,,"ARC auto-tokenize"
"38","9","37","39","da",,,,"ARC auto-tokenize"
"38","10","40","45","terra",,,,"ARC auto-tokenize"
"38","11","46","47","e",,,,"ARC auto-tokenize"
"38","12","48","54","soprou",,,,"ARC auto-tokenize"
"38","13","55","57","em",,,,"ARC auto-tokenize"
"38","14","58","62","seus",,,,"ARC auto-tokenize"
"38","15","63","70","narizes",,,,"ARC auto-tokenize"
"38","16","71","72","o",,,,"ARC auto-tokenize"
"38","17","73","79","fôlego",,,,"ARC auto-tokenize"
"38","18","80","82","da",,,,"ARC auto-tokenize"
"38","19","83","87","vida",,,,"ARC auto-tokenize"
"38","20","89","90","e",,,,"ARC auto-tokenize"
"38","21","91","92","o",,,,"ARC auto-tokenize"
"38","22","93","98","homem",,,,"ARC auto-tokenize"
"38","23","99","102","foi",,,,"ARC auto-tokenize"
"38","24","103","108","feito",,,,"ARC auto-tokenize"
"38","25","109","113","alma",,,,"ARC auto-tokenize"
"38","26","114","121","vivente",,,,"ARC auto-tokenize"
"39","0","0","1","E",,,,"ARC auto-tokenize"
"39","1","2","9","plantou",,,,"ARC auto-tokenize"
"39","2","10","11","o",,,,"ARC auto-tokenize"
"39","3","12","18","SENHOR",,,,"ARC auto-tokenize"
"39","4","19","23","Deus",,,,"ARC auto-tokenize"
"39","5","24","26","um",,,,"ARC auto-tokenize"
"39","6","27","33","jardim",,,,"ARC auto-tokenize"
"39","7","34","36","no",,,,"ARC auto-tokenize"
"39","8","37","41","Éden",,,,"ARC auto-tokenize"
"39","9","43","45","da",,,,"ARC auto-tokenize"
"39","10","46","51","banda",,,,"ARC auto-tokenize"
"39","11","52","54","do",,,,"ARC auto-tokenize"
"39","12","55","62","Oriente",,,,"ARC auto-tokenize"
"39","13","64","65","e",,,,"ARC auto-tokenize"
"39","14","66","69","pôs",,,,"ARC auto-tokenize"
"39","15","70","73","ali",,,,"ARC auto-tokenize"
"39","16","74","75","o",,,,"ARC auto-tokenize"
"39","17","76","81","homem",,,,"ARC auto-tokenize"
"39","18","82","85","que",,,,"ARC auto-tokenize"
"39","19","86","91","tinha",,,,"ARC auto-tokenize"
"39","20","92","99","formado",,,,"ARC auto-tokenize"
"40","0","0","1","E",,,,"ARC auto-tokenize"
"40","1","2","3","o",,,,"ARC auto-tokenize"
